IN1;N1X1319128;A37547M;BCYL-MS05-T55-PAP-AR-X
IN1;N1X1319133;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320034;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320065;B31651C;MS05-8-183-R05-1230-5DEP
IN1;N1X1320070;B19714C;MSE02-2-GE3-F03-1130-YDJ0
IN1;N1X1320071;B19714C;MSE02-2-GE3-F03-1130-YDJ0
IN1;N1X1320072;B19714C;MSE02-2-GE3-F03-1130-YDJ0
IN1;N1X1320073;B19714C;MSE02-2-GE3-F03-1130-YDJ0
IN1;N1X1320074;B19714C;MSE02-2-GE3-F03-1130-YDJ0
IN1;N1X1320075;A25251W;MSE02-2-123-R02-1120-YDJP
IN1;N1X1320076;A25251W;MSE02-2-123-R02-1120-YDJP
IN1;N1X1320077;A25251W;MSE02-2-123-R02-1120-YDJP
IN1;N1X1320078;A25239J;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320079;A25239J;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320080;A25239J;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320081;A25239J;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320082;A24699W;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320083;A24699W;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320084;A24699W;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320085;A24699W;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320086;A24699W;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320087;A24699W;MSE02-2-123-F03-1120-YDJP
IN1;N1X1320104;B19713B;MSE02-2-DE3-F03-1130-YDJ0
IN1;N1X1320105;B19713B;MSE02-2-DE3-F03-1130-YDJ0
IN1;N1X1320106;B19713B;MSE02-2-DE3-F03-1130-YDJ0
IN1;N1X1320108;A48472M;MS02-0-12A-F03-1120-YDGHJ
IN1;N1X1320109;A48472M;MS02-0-12A-F03-1120-YDGHJ
IN1;N1X1320110;A48472M;MS02-0-12A-F03-1120-YDGHJ
IN1;N1X1320111;A48472M;MS02-0-12A-F03-1120-YDGHJ
IN1;N1X1320112;A24443T;MSE02-2-123-R02-1131-YDFJP
IN1;N1X1320277;A22916J;GLACE-MS02-1C-HF-CAST-NG
IN1;N1X1320278;A22916J;GLACE-MS02-1C-HF-CAST-NG
IN1;N1X1320288;A44983U;GLACE-MS05-2C-CRG
IN1;N1X1320289;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1320291;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320292;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320299;A18842F;CVR-MS02-2C-GG-NG
IN1;N1X1320450;000516319R;BCYL-MS05-AR
IN1;N1X1320451;000516319R;BCYL-MS05-AR
IN1;N1X1320452;000516319R;BCYL-MS05-AR
IN1;N1X1320453;000516319R;BCYL-MS05-AR
IN1;N1X1320454;000516319R;BCYL-MS05-AR
IN1;N1X1320458;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320459;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320460;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1320461;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320462;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320464;B27229V;CVR-MS02-2C-JJ-NG-X
IN1;N1X1320469;A44999M;MSE02-2-12A-F03-1120-YJ00
IN1;N1X1320470;B07778D;MSE02-9-12A-F03-1120-YDFGJV
IN1;N1X1320471;3585009;MSE02-2-1LU-F03-3D81-Y38FPZ
IN1;N1X1320472;3585009;MSE02-2-1LU-F03-3D81-Y38FPZ
IN1;N1X1320473;3585009;MSE02-2-1LU-F03-3D81-Y38FPZ
IN1;N1X1320474;3585009;MSE02-2-1LU-F03-3D81-Y38FPZ
IN1;N1X1320475;3585014;MSE02-2-1LU-F03-3D81-Y3FPZ
IN1;N1X1320476;A15911U;MS05-1-113-R05-2A10-EFJ0
IN1;N1X1320477;A15911U;MS05-1-113-R05-2A10-EFJ0
IN1;N1X1320478;A51225E;MS05-E-E7A-F04-3AC7-FMPSTZ
IN1;N1X1320479;A51225E;MS05-E-E7A-F04-3AC7-FMPSTZ
IN1;N1X1320480;A51228H;MS05-E-H7A-F04-3AC7-FMPSTZ
IN1;N1X1320481;A51228H;MS05-E-H7A-F04-3AC7-FMPSTZ
IN1;N1X1320482;A01349R;MS05-2-133-A05-1230-DF00
IN1;N1X1320483;A01350S;MS05-8-133-A05-1230-DF00
IN1;N1X1320484;A01498D;MS05-2-133-F05-1230-DF00
IN1;N1X1320485;A07935A;MSE05-2-11A-A05-2AC1-DFP0
IN1;N1X1320486;A24340G;MSE02-2-123-R02-1120-YJ00
IN1;N1X1320487;A24413L;MSE02-0-123-R02-1130-YDFJP
IN1;N1X1320488;A24443T;MSE02-2-123-R02-1131-YDFJP
IN1;N1X1320489;A24443T;MSE02-2-123-R02-1131-YDFJP
IN1;N1X1320490;A24453E;MSE02-2-123-R02-1121-YDFJP
IN1;N1X1320491;A24580S;MSE02-9-123-F03-1120-YDJV
IN1;N1X1320492;A24823G;MSE02-2-DE3-F03-1120-YDJ0
IN1;N1X1320493;A24824H;MSE02-2-GE3-F03-1120-YDJ0
IN1;N1X1320494;A24824H;MSE02-2-GE3-F03-1120-YDJ0
IN1;N1X1320495;B18088K;MS05-2-D23-R05-1230-5DEJMP
IN1;N1X1320496;B18089L;MS05-2-D23-F04-1230-5DEJMP
IN1;N1X1320497;B18092P;MSE02-2-D23-R02-1130-YDJMP
IN1;N1X1320498;B18093Q;MSE02-2-D23-F03-1130-YDJMP
IN1;N1X1320499;B18094R;MSE02-2-G23-R02-1130-YDJMP
IN1;N1X1320500;B18095S;MSE02-2-G23-F03-1130-YDJMP
IN1;N1X1320501;B19713B;MSE02-2-DE3-F03-1130-YDJ0
IN1;N1X1320502;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1320503;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1320504;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1320505;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1320506;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1320507;B29207V;MS05-2-183-F04-1230-5DEFP
IN1;N1X1320508;B29207V;MS05-2-183-F04-1230-5DEFP
IN1;N1X1320509;B29207V;MS05-2-183-F04-1230-5DEFP
IN1;N1X1320510;B29207V;MS05-2-183-F04-1230-5DEFP
IN1;N1X1320511;B29210Z;MS05-2-183-R05-1230-5DEP
IN1;N1X1320512;B29210Z;MS05-2-183-R05-1230-5DEP
IN1;N1X1320513;B31651C;MS05-8-183-R05-1230-5DEP
IN1;N1X1320514;A50907J;CVM-MS05-2C-JJ-DAMP-FR-VE-X
IN1;N1X1320515;001150294U;CVR-MS05-2C-MM
IN1;N1X1320516;001150294U;CVR-MS05-2C-MM
IN1;N1X1320517;001150294U;CVR-MS05-2C-MM
IN1;N1X1320518;001150294U;CVR-MS05-2C-MM
IN1;N1X1320519;001150294U;CVR-MS05-2C-MM
IN1;N1X1320520;001150294U;CVR-MS05-2C-MM
IN1;N1X1320521;001330084T;FRE-ARB-MS05-F05
IN1;N1X1320522;001330084T;FRE-ARB-MS05-F05
IN1;N1X1320523;001330084T;FRE-ARB-MS05-F05
IN1;N1X1320524;A10828U;CVR-MS05-1C-JJ-FC-VE-X
IN1;N1X1320525;A13152V;BCYL-MS02-AR-NG
IN1;N1X1320526;A18580V;FRE-ARB-MS02-F02-1C-NG
IN1;N1X1320527;A20101Z;FRE-ARB-MS02-F02-2C-NG
IN1;N1X1320528;A23967B;ARB-R-MS02-100-10M12-TD-NG
IN1;N1X1320529;B20545F;MFG-000930081H-ARB-R-MS05-140
IN1;N1X1320530;B21678M;MFG-B21674H-ARB-R-MS05
IN1;N1X1320531;B21674H;MFG-001530093U-ARB-R-MS05-TD
IN1;N1X1320573;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320583;000516319R;BCYL-MS05-AR
IN1;N1X1320584;000516319R;BCYL-MS05-AR
IN1;N1X1320585;000516319R;BCYL-MS05-AR
IN1;N1X1320586;000516319R;BCYL-MS05-AR
IN1;N1X1320587;000516319R;BCYL-MS05-AR
IN1;N1X1320590;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320591;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320592;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320593;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320594;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320595;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320599;000516319R;BCYL-MS05-AR
IN1;N1X1320676;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320677;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320678;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1320679;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1320680;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1320681;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1320682;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1320827;000516319R;BCYL-MS05-AR
IN1;N1X1320830;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320831;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320863;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320864;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320868;000516319R;BCYL-MS05-AR
IN1;N1X1320869;000516319R;BCYL-MS05-AR
IN1;N1X1320870;000516319R;BCYL-MS05-AR
IN1;N1X1320871;000516319R;BCYL-MS05-AR
IN1;N1X1320872;000516319R;BCYL-MS05-AR
IN1;N1X1320873;000516319R;BCYL-MS05-AR
IN1;N1X1320874;000516319R;BCYL-MS05-AR
IN1;N1X1320875;000516319R;BCYL-MS05-AR
IN1;N1X1320876;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320877;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320878;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320879;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320880;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320881;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320882;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1320883;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1320884;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320885;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1320887;B20545F;MFG-000930081H-ARB-R-MS05-140
IN1;N1X1320888;A44983U;GLACE-MS05-2C-CRG
IN1;N1X1320890;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1320891;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1320892;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1320910;B20545F;MFG-000930081H-ARB-R-MS05-140
IN1;N1X1320913;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320914;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320915;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320916;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320917;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320918;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320919;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320921;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1320922;000516319R;BCYL-MS05-AR
IN1;N1X1320923;000516319R;BCYL-MS05-AR
IN1;N1X1320924;000516319R;BCYL-MS05-AR
IN1;N1X1320925;000516319R;BCYL-MS05-AR
IN1;N1X1320926;000516319R;BCYL-MS05-AR
IN1;N1X1320927;000516319R;BCYL-MS05-AR
IN1;N1X1321114;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321115;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321116;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321132;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1321133;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1321292;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321293;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321294;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321298;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321299;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321300;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321301;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321302;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321303;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321304;000516319R;BCYL-MS05-AR
IN1;N1X1321305;000516319R;BCYL-MS05-AR
IN1;N1X1321306;000516319R;BCYL-MS05-AR
IN1;N1X1321307;000516319R;BCYL-MS05-AR
IN1;N1X1321308;000516319R;BCYL-MS05-AR
IN1;N1X1321309;000516319R;BCYL-MS05-AR
IN1;N1X1321310;000516319R;BCYL-MS05-AR
IN1;N1X1321311;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1321312;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1321313;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321314;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321315;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321322;000516319R;BCYL-MS05-AR
IN1;N1X1321323;000516319R;BCYL-MS05-AR
IN1;N1X1321404;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321405;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321406;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321407;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321408;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321409;000516319R;BCYL-MS05-AR
IN1;N1X1321410;000516319R;BCYL-MS05-AR
IN1;N1X1321411;000516319R;BCYL-MS05-AR
IN1;N1X1321412;000516319R;BCYL-MS05-AR
IN1;N1X1321413;000516319R;BCYL-MS05-AR
IN1;N1X1321414;000516319R;BCYL-MS05-AR
IN1;N1X1321418;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321420;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321421;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321422;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1321423;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1321424;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1321425;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1321446;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1321447;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1321610;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321638;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321639;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321640;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321641;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321642;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321643;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321644;000516319R;BCYL-MS05-AR
IN1;N1X1321645;000516319R;BCYL-MS05-AR
IN1;N1X1321648;000516319R;BCYL-MS05-AR
IN1;N1X1321651;000516319R;BCYL-MS05-AR
IN1;N1X1321654;000516319R;BCYL-MS05-AR
IN1;N1X1321655;000516319R;BCYL-MS05-AR
IN1;N1X1321819;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321820;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321821;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321822;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321823;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321824;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1321825;000516319R;BCYL-MS05-AR
IN1;N1X1321826;000516319R;BCYL-MS05-AR
IN1;N1X1321827;000516319R;BCYL-MS05-AR
IN1;N1X1321833;A44908N;GLACE-MS05-1C-CRG
IN1;N1X1321834;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321835;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321836;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321837;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1321985;A44983U;GLACE-MS05-2C-CRG
IN1;N1X1322096;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322097;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322098;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322099;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322100;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322101;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322135;A15911U;MS05-1-113-R05-2A10-EFJ0
IN1;N1X1322207;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1322208;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1322212;A44983U;GLACE-MS05-2C-CRG
IN1;N1X1322213;A44983U;GLACE-MS05-2C-CRG
IN1;N1X1322214;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322215;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322216;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322320;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322321;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322322;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322795;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322796;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322797;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322798;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322799;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322804;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322805;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322806;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322807;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322808;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322811;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322812;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322813;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322814;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322815;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322816;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322817;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322818;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322819;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322820;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1322821;A32271C;GLACE-MS02-2C-CAST-NG
IN1;N1X1322822;A44983U;GLACE-MS05-2C-CRG
IN1;N1X1322823;A44983U;GLACE-MS05-2C-CRG
IN1;N1X1322824;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322825;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322826;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322827;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322828;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322829;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322830;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322831;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322832;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322833;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322834;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322835;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322836;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322837;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322838;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322839;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322840;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322841;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322842;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322843;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322844;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322845;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322846;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322847;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322848;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322849;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322850;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322851;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322852;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322853;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322854;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322855;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322856;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322857;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322858;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322859;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322860;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322861;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322862;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322863;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322864;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322947;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322948;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322949;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322950;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322951;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322952;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322953;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322954;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322955;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322956;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322957;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322958;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322959;A03576M;BCYL-MSE02-AR-NG
IN1;N1X1322960;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322961;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322962;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322963;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322964;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322965;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322966;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322967;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322968;A17724Q;GLACE-MS02-1C-CAST-NG
IN1;N1X1322970;A25251W;MSE02-2-123-R02-1120-YDJP
IN1;N1X1322971;A15911U;MS05-1-113-R05-2A10-EFJ0
IN1;N1X1322972;A15911U;MS05-1-113-R05-2A10-EFJ0
IN1;N1X1322973;A15911U;MS05-1-113-R05-2A10-EFJ0
IN1;N1X1322974;A24382C;MSE02-2-12A-R02-1120-YJ00
IN1;N1X1322975;A24382C;MSE02-2-12A-R02-1120-YJ00
IN1;N1X1322976;A24382C;MSE02-2-12A-R02-1120-YJ00
IN1;N1X1322977;A47955A;MSE02-2-12A-F03-1120-YDGJ
IN1;N1X1322978;A47955A;MSE02-2-12A-F03-1120-YDGJ
IN1;N1X1322985;A07935A;MSE05-2-11A-A05-2AC1-DFP0
IN1;N1X1322989;B18092P;MSE02-2-D23-R02-1130-YDJMP
IN1;N1X1322991;A51225E;MS05-E-E7A-F04-3AC7-FMPSTZ
IN1;N1X1322992;A51225E;MS05-E-E7A-F04-3AC7-FMPSTZ
IN1;N1X1322993;A51225E;MS05-E-E7A-F04-3AC7-FMPSTZ
IN1;N1X1322994;A51225E;MS05-E-E7A-F04-3AC7-FMPSTZ
IN1;N1X1322995;A51225E;MS05-E-E7A-F04-3AC7-FMPSTZ
IN1;N1X1322996;A51225E;MS05-E-E7A-F04-3AC7-FMPSTZ
IN1;N1X1322997;A51225E;MS05-E-E7A-F04-3AC7-FMPSTZ
IN1;N1X1322998;B18093Q;MSE02-2-D23-F03-1130-YDJMP
IN1;N1X1322999;B18094R;MSE02-2-G23-R02-1130-YDJMP
IN1;N1X1323000;B18094R;MSE02-2-G23-R02-1130-YDJMP
IN1;N1X1323001;B18095S;MSE02-2-G23-F03-1130-YDJMP
IN1;N1X1323002;B18095S;MSE02-2-G23-F03-1130-YDJMP
IN1;N1X1323003;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323004;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323005;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323006;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323007;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323008;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323009;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323010;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323011;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323012;004743899M;MS05-6-133-F05-1230-DJ00
IN1;N1X1323013;A24453E;MSE02-2-123-R02-1121-YDFJP
IN1;N1X1323014;A24453E;MSE02-2-123-R02-1121-YDFJP
IN1;N1X1323015;A24453E;MSE02-2-123-R02-1121-YDFJP
IN1;N1X1323016;B13305L;MSE02-1-1LA-F03-2AC5-Y3DFJM
IN1;N1X1323017;B18088K;MS05-2-D23-R05-1230-5DEJMP
IN1;N1X1323018;B18104C;MSE02-2-123-F03-1130-YDJMP
IN1;N1X1323019;A24340G;MSE02-2-123-R02-1120-YJ00
IN1;N1X1323020;A24340G;MSE02-2-123-R02-1120-YJ00
IN1;N1X1323033;B07778D;MSE02-9-12A-F03-1120-YDFGJV
IN1;N1X1323035;B07778D;MSE02-9-12A-F03-1120-YDFGJV
IN1;N1X1323074;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323075;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323076;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323077;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323078;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323079;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323080;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323081;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323082;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323083;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323084;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323085;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323086;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323087;B19715D;MS02-9-123-R02-1130-YDJ0
IN1;N1X1323088;B19715D;MS02-9-123-R02-1130-YDJ0
